Cycle,RUL,SOH
1297,539,0.928886909
1298,538,0.928875455
1299,537,0.928789182
1300,536,0.928729636
1301,535,0.928673636
1302,534,0.928598182
1303,533,0.928495273
1304,532,0.928498091
1305,531,0.928370455
1306,530,0.928353909
1307,529,0.928241455
1308,528,0.928157818
1309,527,0.928101182
1310,526,0.928024909
1311,525,0.927927909
1312,524,0.927877818
1313,523,0.927811455
1314,522,0.927717
1315,521,0.927671182
1316,520,0.927582727
1317,519,0.927513636
1318,518,0.927411091
1319,517,0.927342909
1320,516,0.927254545
1321,515,0.927124
1322,514,0.927069
1323,513,0.927002364
1324,512,0.926946364
1325,511,0.926854636
1326,510,0.926786273
1327,509,0.926647909
1328,508,0.926632818
1329,507,0.926519727
1330,506,0.926467545
1331,505,0.926431
1332,504,0.926341273
1333,503,0.926261818
1334,502,0.926180364
1335,501,0.926100545
1336,500,0.926041909
1337,499,0.925985364
1338,498,0.925905818
1339,497,0.925799818
1340,496,0.925762091
1341,495,0.925612545
1342,494,0.925538636
1343,493,0.925445
1344,492,0.925351636
1345,491,0.925250727
1346,490,0.925184909
1347,489,0.925067091
1348,488,0.924906727
1349,487,0.924826182
1350,486,0.924702273
1351,485,0.924596
1352,484,0.924525364
1353,483,0.924408636
1354,482,0.924316727
1355,481,0.924218455
1356,480,0.924128
1357,479,0.924032909
1358,478,0.923923
1359,477,0.923797091
1360,476,0.923703455
1361,475,0.923551091
1362,474,0.923464727
1363,473,0.923384
1364,472,0.923258727
1365,471,0.923205273
1366,470,0.923041727
1367,469,0.923014273
1368,468,0.922908364
1369,467,0.922789364
1370,466,0.922671818
1371,465,0.922573273
1372,464,0.922502455
1373,463,0.922351818
1374,462,0.922237545
1375,461,0.922110545
1376,460,0.921997364
1377,459,0.921884364
1378,458,0.921779
1379,457,0.921648455
1380,456,0.921535182
1381,455,0.921429273
1382,454,0.921294
1383,453,0.921185545
1384,452,0.921076182
1385,451,0.920948727
1386,450,0.920821
1387,449,0.920749727
1388,448,0.919531727
1389,447,0.920511091
1390,446,0.920394727
1391,445,0.920298636
1392,444,0.920187273
1393,443,0.920073273
1394,442,0.919906182
1395,441,0.919816455
1396,440,0.919685727
1397,439,0.919574091
1398,438,0.919450545
1399,437,0.919349182
1400,436,0.919186636
1401,435,0.919087727
1402,434,0.918923
1403,433,0.918853727
1404,432,0.918689091
1405,431,0.918542455
1406,430,0.918448909
1407,429,0.918324091
1408,428,0.918154636
1409,427,0.918082182
1410,426,0.917955545
1411,425,0.917779545
1412,424,0.917661182
1413,423,0.917505273
1414,422,0.917438273
1415,421,0.917315091
1416,420,0.917145545
1417,419,0.917063727
1418,418,0.916934727
1419,417,0.916832545
1420,416,0.916730455
1421,415,0.916563455
1422,414,0.916419182
1423,413,0.916288091
1424,412,0.916144182
1425,411,0.915970909
1426,410,0.915849182
1427,409,0.915680545
1428,408,0.915558364
1429,407,0.915414455
1430,406,0.915277364
1431,405,0.915122364
1432,404,0.914989273
1433,403,0.914825545
1434,402,0.914702273
1435,401,0.914592545
1436,400,0.914421727
1437,399,0.914290909
1438,398,0.914104091
1439,397,0.913953636
1440,396,0.913802273
1441,395,0.913635727
1442,394,0.913546909
1443,393,0.913343818
1444,392,0.913202455
1445,391,0.91308
1446,390,0.912851818
1447,389,0.912744455
1448,388,0.912603818
1449,387,0.912465636
1450,386,0.912304545
1451,385,0.912194182
1452,384,0.912010091
1453,383,0.911910818
1454,382,0.911732364
1455,381,0.911600727
1456,380,0.911446636
1457,379,0.911256545
1458,378,0.911111273
1459,377,0.910930545
1460,376,0.910791727
1461,375,0.910627364
1462,374,0.910475364
1463,373,0.910325273
1464,372,0.910075545
1465,371,0.909976636
1466,370,0.909758273
1467,369,0.909624818
1468,368,0.909432182
1469,367,0.909285636
1470,366,0.909043818
1471,365,0.908865927
1472,364,0.9087536
1473,363,0.908558045
1474,362,0.908364164
1475,361,0.908183727
1476,360,0.908015155
1477,359,0.907820245
1478,358,0.907647882
1479,357,0.907448691
1480,356,0.907271664
1481,355,0.907169145
1482,354,0.906970009
1483,353,0.9068333
1484,352,0.906644082
1485,351,0.906495673
1486,350,0.906316255
1487,349,0.906099518
1488,348,0.905948609
1489,347,0.905807618
1490,346,0.905625391
1491,345,0.905460882
1492,344,0.905234109
1493,343,0.905112082
1494,342,0.904881682
1495,341,0.904685155
1496,340,0.904535864
1497,339,0.904326873
1498,338,0.904128982
1499,337,0.903954345
1500,336,0.903733373
1501,335,0.903525627
1502,334,0.903361382
1503,333,0.903149518
1504,332,0.902922855
1505,331,0.902724318
1506,330,0.902517491
1507,329,0.902316736
1508,328,0.902162955
1509,327,0.901937109
1510,326,0.901740464
1511,325,0.901522091
1512,324,0.901368045
1513,323,0.901203373
1514,322,0.900906218
1515,321,0.900772482
1516,320,0.900572918
1517,319,0.9004937
1518,318,0.900100145
1519,317,0.899893373
1520,316,0.899691364
1521,315,0.899546636
1522,314,0.899358773
1523,313,0.899188791
1524,312,0.898984509
1525,311,0.898849264
1526,310,0.898640864
1527,309,0.898461936
1528,308,0.898271582
1529,307,0.898079709
1530,306,0.897889136
1531,305,0.8976466
1532,304,0.897447255
1533,303,0.897218691
1534,302,0.896953882
1535,301,0.896455973
1536,300,0.896187964
1537,299,0.895995227
1538,298,0.895810509
1539,297,0.895574255
1540,296,0.895365418
1541,295,0.895171055
1542,294,0.894944291
1543,293,0.894709882
1544,292,0.894406709
1545,291,0.894319364
1546,290,0.892948673
1547,289,0.893874873
1548,288,0.893623445
1549,287,0.893438891
1550,286,0.893216836
1551,285,0.892960591
1552,284,0.892778691
1553,283,0.892525855
1554,282,0.892348564
1555,281,0.892175273
1556,280,0.891898109
1557,279,0.891685055
1558,278,0.891579718
1559,277,0.891255355
1560,276,0.891029564
1561,275,0.890817964
1562,274,0.890578682
1563,273,0.890420191
1564,272,0.890184909
1565,271,0.889954191
1566,270,0.889758682
1567,269,0.889564755
1568,268,0.889316309
1569,267,0.889052964
1570,266,0.888819427
1571,265,0.888575427
1572,264,0.888317927
1573,263,0.888104982
1574,262,0.887856427
1575,261,0.887667755
1576,260,0.887420882
1577,259,0.8872405
1578,258,0.886979045
1579,257,0.886788373
1580,256,0.886493218
1581,255,0.886287855
1582,254,0.886081345
1583,253,0.885808464
1584,252,0.885606027
1585,251,0.885339545
1586,250,0.885137155
1587,249,0.884931736
1588,248,0.884705782
1589,247,0.884465409
1590,246,0.884268009
1591,245,0.884035336
1592,244,0.883817509
1593,243,0.883537964
1594,242,0.883332273
1595,241,0.8830776
1596,240,0.882848064
1597,239,0.882608945
1598,238,0.882345491
1599,237,0.882107618
1600,236,0.881896509
1601,235,0.880556427
1602,234,0.881404282
1603,233,0.881181791
1604,232,0.880893573
1605,231,0.880619345
1606,230,0.880424818
1607,229,0.880207091
1608,228,0.879988236
1609,227,0.879775882
1610,226,0.879104955
1611,225,0.878579182
1612,224,0.878422964
1613,223,0.878526136
1614,222,0.877623555
1615,221,0.877345364
1616,220,0.877757127
1617,219,0.877399991
1618,218,0.8769646
1619,217,0.876365955
1620,216,0.876027291
1621,215,0.876189745
1622,214,0.876000418
1623,213,0.875502609
1624,212,0.874835364
1625,211,0.874867927
1626,210,0.875099682
1627,209,0.874667764
1628,208,0.873999109
1629,207,0.873631673
1630,206,0.873635791
1631,205,0.873795582
1632,204,0.873397045
1633,203,0.872715709
1634,202,0.8724301
1635,201,0.8726314
1636,200,0.872269436
1637,199,0.871582027
1638,198,0.871249382
1639,197,0.871301509
1640,196,0.871234373
1641,195,0.870538464
1642,194,0.870053391
1643,193,0.869936345
1644,192,0.870211291
1645,191,0.869657564
1646,190,0.868981373
1647,189,0.868567718
1648,188,0.868828191
1649,187,0.868467909
1650,186,0.867809327
1651,185,0.867678255
1652,184,0.867750373
1653,183,0.8673184
1654,182,0.866768736
1655,181,0.866385482
1656,180,0.866588518
1657,179,0.866310055
1658,178,0.865591927
1659,177,0.865120564
1660,176,0.865122727
1661,175,0.865004982
1662,174,0.864592627
1663,173,0.864105709
1664,172,0.863698291
1665,171,0.863801945
1666,170,0.863774364
1667,169,0.863325809
1668,168,0.862615382
1669,167,0.862434455
1670,166,0.862496173
1671,165,0.862109882
1672,164,0.861498173
1673,163,0.861054173
1674,162,0.861008764
1675,161,0.861061273
1676,160,0.860509927
1677,159,0.859791582
1678,158,0.859448691
1679,157,0.859491391
1680,156,0.859219327
1681,155,0.858647827
1682,154,0.8581828
1683,153,0.858371636
1684,152,0.858154673
1685,151,0.857463264
1686,150,0.856989464
1687,149,0.856939991
1688,148,0.856844245
1689,147,0.856189127
1690,146,0.855893927
1691,145,0.855751855
1692,144,0.855506764
1693,143,0.854970273
1694,142,0.8546017
1695,141,0.854531364
1696,140,0.854234909
1697,139,0.853607709
1698,138,0.853197409
1699,137,0.8533727
1700,136,0.853215727
1701,135,0.852266118
1702,134,0.852049591
1703,133,0.852624182
1704,132,0.851641409
1705,131,0.850874236
1706,130,0.850625855
1707,129,0.850661618
1708,128,0.850262645
1709,127,0.849599455
1710,126,0.849173445
1711,125,0.849302791
1712,124,0.849380009
1713,123,0.848375455
1714,122,0.847692164
1715,121,0.847902245
1716,120,0.8476415
1717,119,0.846951445
1718,118,0.846724727
1719,117,0.846516764
1720,116,0.8461975
1721,115,0.845516536
1722,114,0.845583945
1723,113,0.845168073
1724,112,0.8444695
1725,111,0.844176464
1726,110,0.844235855
1727,109,0.843606209
1728,108,0.842788982
1729,107,0.842828855
1730,106,0.842776627
1731,105,0.842202736
1732,104,0.841695827
1733,103,0.841723355
1734,102,0.841130073
1735,101,0.840741236
1736,100,0.840806418
1737,99,0.840157864
1738,98,0.839488936
1739,97,0.8394269
1740,96,0.839335
1741,95,0.838647373
1742,94,0.838102373
1743,93,0.838108173
1744,92,0.8375921
1745,91,0.836877391
1746,90,0.836662164
1747,89,0.836485027
1748,88,0.835756873
1749,87,0.835286545
1750,86,0.835446773
1751,85,0.8347961
1752,84,0.834223682
1753,83,0.834150582
1754,82,0.833978491
1755,81,0.833286318
1756,80,0.833109509
1757,79,0.832864264
1758,78,0.832140718
1759,77,0.831680245
1760,76,0.831691727
1761,75,0.831033209
1762,74,0.830361627
1763,73,0.830448918
1764,72,0.830014027
1765,71,0.829606982
1766,70,0.828731927
1767,69,0.828830055
1768,68,0.828033736
1769,67,0.8276604
1770,66,0.827333982
1771,65,0.826890791
1772,64,0.826216182
1773,63,0.826354518
1774,62,0.825364918
1775,61,0.824865755
1776,60,0.824864618
1777,59,0.824298318
1778,58,0.823722155
1779,57,0.823449382
1780,56,0.823010427
1781,55,0.822222773
1782,54,0.822258755
1783,53,0.821731145
1784,52,0.820909627
1785,51,0.820799791
1786,50,0.820577309
1787,49,0.819776218
1788,48,0.819856955
1789,47,0.819083618
1790,46,0.818328427
1791,45,0.818390036
1792,44,0.818149391
1793,43,0.817261227
1794,42,0.817104691
1795,41,0.816759145
1796,40,0.8160531
1797,39,0.816145809
1798,38,0.815207255
1799,37,0.814530691
1800,36,0.814668209
1801,35,0.813968509
1802,34,0.8136403
1803,33,0.813351273
1804,32,0.812779936
1805,31,0.812104236
1806,30,0.812304127
1807,29,0.811585836
1808,28,0.811182205
1809,27,0.810765839
1810,26,0.810216556
1811,25,0.809816637
1812,24,0.809402237
1813,23,0.80885735
1814,22,0.80862988
1815,21,0.808195363
1816,20,0.80756664
1817,19,0.807247757
1818,18,0.806894492
1819,17,0.806347605
1820,16,0.806373539
1821,15,0.805680815
1822,14,0.805213698
1823,13,0.804912867
1824,12,0.804345061
1825,11,0.804106426
1826,10,0.80358069
1827,9,0.803001863
1828,8,0.802759832
1829,7,0.802414243
1830,6,0.801931044
1831,5,0.801562381
1832,4,0.801246186
1833,3,0.800906238
1834,2,0.800618383
1835,1,0.800618383
